"","GSM2183532_NTak_LBOV_Ext_Biopsy_ATR10_HG133_2-a1.CEL.gz","GSM2183533_NTak_LBOV_Ext_Biopsy_ATR11_HG133_2-a1.CEL.gz","GSM2183534_NTak_LBOV_Ext_Biopsy_ATR18_HG133_2-a1_2.CEL.gz","GSM2183535_NTak_LBOV_Ext_Biopsy_ATR9_HG133_2-a1.CEL.gz","GSM2183536_NTak_LBOV_Ext_Biopsy_ATR9_2_HG133_2-a1.CEL.gz","GSM2183537_NTak_LBOV_Ext_Biopsy_2005scoop30_HG133_2-a1.CEL.gz","GSM2183538_NTak_LBOV_Ext_Biopsy_2005scoop37_HG133_2-a1.CEL.gz","GSM2183539_NTak_LBOV_Ext_Biopsy_2000HSOA10_HG133_2-a1.CEL.gz","GSM2183540_NTak_LBOV_Ext_Biopsy_2003OA11_HG133_2-a1.CEL.gz","GSM2183541_NTak_LBOV_Ext_Biopsy_2003OA12_HG133_2-a1.CEL.gz","GSM2183542_NTak_LBOV_Ext_Biopsy_2003OA17_HG133_2-a1.CEL.gz","GSM2183543_NTak_LBOV_Ext_Biopsy_2003OA18_HG133_2-a1.CEL.gz","GSM2183544_NTak_LBOV_Ext_Biopsy_2005scoop32_HG133_2-a1.CEL.gz","GSM2183545_NTak_LBOV_Ext_Biopsy_2005scoop36_HG133_2-a1.CEL.gz","GSM2183546_NTak_LBOV_Ext_Biopsy_2006scoop48_HG133_2-a1.CEL.gz","GSM2183547_NTak_LBOV_Ext_Biopsy_LUMC3_HG133_2-a1.CEL.gz","GSM2183548_NTak_LBOV_Ext_Biopsy_LUMC59_HG133_2-a1.CEL.gz"
"211272_s_at",3.55192482163612,3.74160154763337,3.34498188397871,3.77277466539059,3.37906204417825,3.5845818776802,3.20333640986943,3.27277451168766,3.4355799125564,3.36124524004052,3.20708727693601,3.45367212301504,3.40645217766068,3.47329606360031,3.37458229144647,3.5045421598711,3.23217939464066
"211273_s_at",3.88031507844721,3.90347372410678,3.57269134100924,3.23785334187465,3.47603440799906,3.85058910993185,3.6304258544518,3.57526405571473,3.53312707449735,3.59086402359761,3.63655901116576,3.48361004781682,3.63286911712883,3.40401454963871,4.05856972448469,3.66978787502165,3.60522742132056
"211274_at",4.7132440834493,4.72012613862854,4.51657098516272,5.06124035874268,4.5948289821218,4.68764440076632,4.63003231688957,4.65351736742905,4.58299130831434,4.5602493567196,4.46130719535637,4.62286494192998,4.68781424667692,4.86167986309451,4.59358842539238,4.9016424180207,4.52048948351319
"211275_s_at",13.0685530532604,12.2466635864653,11.3997979297875,10.3535486713398,10.359519326679,9.39569543256613,8.59357218072786,10.7159278941014,10.6298413307296,10.2590475878844,10.6355249885175,10.1908386183307,9.72533166480277,9.9091588579561,13.152588218183,9.14672246912611,10.6359604620337
"211276_at",4.78036860603006,4.10446201879886,5.38127587347947,6.24183937308497,6.90506320437171,7.13585522369014,7.98195260349445,5.82141822640415,7.54738326019294,8.03275929295797,9.14765260058255,7.54827206188915,6.09636559309891,8.57263276866772,4.61277341888028,5.47810783848884,6.62628124758782
"211277_x_at",7.3728982670586,7.7084182468997,7.84466797933117,8.41951253544359,7.76518695055225,8.37325827434618,7.76423768036528,7.83736407089445,7.69371592815932,7.3307524610142,7.77606284700155,7.55076882322587,7.70952822048843,8.23405624709614,7.20966558859928,7.18380130445538,7.4827911877142
"211279_at",4.14135682461505,4.32596207262039,4.24010423017866,4.13535966440765,4.0182518241538,4.18594024759192,4.07935540435685,4.11449093126849,4.06737493893328,4.03501154912826,3.93907687386307,4.03544310241799,4.3275280982317,4.00627683681732,4.02618655606828,4.59238238390446,4.03350120815579
"211280_s_at",4.15842660933215,4.71618010165387,4.3458254854075,4.20384201185737,4.15842660933215,4.65362724538809,4.15842660933215,3.95550602447518,4.28371792967405,4.12014812691984,3.87181308815682,3.99299928705903,4.01259024777918,4.07204019851798,4.15842660933215,4.06591047552809,4.54163461595452
"211282_x_at",5.10909603988183,5.47744626407668,5.0605273607993,5.44314988862441,4.82230514079357,5.7619356433033,4.86968585700575,5.0605273607993,4.7745092545154,5.14428000131663,4.80631787550611,5.06201681819132,4.88825608723968,5.07964647123588,4.92055611231342,5.67607950467971,5.34096702365681
"211284_s_at",7.72993897241065,7.38627271250996,8.49851732456008,8.96041766740743,8.94811788678591,8.77639800800745,8.96041766740743,8.01582980907361,9.79255574299102,9.15143018720923,9.58765567838101,10.0300701883452,9.60589678551899,8.76740425337892,8.06092067412539,8.98655295129821,9.17185399234289
"211285_s_at",10.6931385264973,10.1863363032891,10.0221611282476,9.22663158771819,9.40217001033984,7.48514390880163,8.51393229303018,8.7397648089704,8.60788480197408,9.03124284618881,8.85242573203278,8.95913831590733,8.29268403669469,8.44290926754623,9.76318802613518,8.46965347004011,9.86350094470108
"211286_x_at",3.86857657961912,4.51386441386051,4.72976578170035,4.97195728953414,4.7563525643097,4.69484026304804,4.56584510900679,4.056594941663,4.48631477114075,3.77377583393327,4.37789655952927,4.21753370085341,4.29461414560102,4.45957121848793,4.25094348234182,4.77525382504046,4.03203972791143
"211287_x_at",4.17157894179526,4.15114747013789,4.19447811660319,4.24374217055424,4.25656917844495,4.4235205838123,4.14497610101917,4.38426090457618,4.15692265490012,4.13383182563141,4.11758541880785,4.18715233149701,3.96195167616182,3.86891603464014,4.05394258509658,4.28026830415086,3.88837412529499
"211289_x_at",7.2177743754774,7.14579258365212,6.81385751364111,6.78034694225633,6.26904424395116,6.91188039083541,5.66416626777253,6.57531703570859,6.35016719196339,6.17063285465763,6.69330168214406,6.41724830117377,6.22465850246599,5.74823748241106,6.98947331906789,6.09891984186879,7.52113958081684
"211295_x_at",4.16292584887119,4.29651071276814,4.15067738855679,4.20478039058668,4.40520007365369,4.53863263889263,4.23939400724958,4.18851767055469,3.92740247795837,4.13379811397547,3.90676557530486,4.04898132472652,4.17980751471975,4.19227280360034,4.14865779801463,4.22772901067925,3.63387096644322
"211296_x_at",13.9845590162532,12.9926742335793,13.8761130429215,13.6841811560899,13.279095629536,12.5736155813229,12.7775066634963,13.0484868792392,13.2843014574176,13.5776177097233,13.869688690568,13.7731319594472,12.5616209012615,13.7957882473842,13.5246612356094,11.4294144313409,14.2737329166142
"211297_s_at",7.72824553654965,7.31465081709103,7.86958555238038,7.17933285295574,6.96956634207174,5.55227626531327,6.27748696176152,6.15604280235115,7.05939352762088,6.96661190920226,7.07181834939111,7.37536559246201,6.602469079428,6.49095943583978,7.40299230366255,6.77174676639446,8.45387056918895
"211298_s_at",3.20227953569758,3.33134538109743,3.51358983005222,3.51031576161114,3.3503580874141,3.27606046328932,3.16834085456709,3.33006162047574,3.19152806545589,3.33134538109743,3.07554081592187,3.64155395230169,3.30352674902835,3.33134538109743,3.33004064626716,3.67129401371243,3.40858584735203
"211299_s_at",4.26068996856448,4.47030694857767,4.20093390391727,4.52861898168324,4.41760197276912,4.73288661645026,4.59069439608018,4.23755877446388,4.12940041202902,4.13309672249875,4.18884161992965,4.17530484894967,4.40820683990568,4.37836352392217,4.13035820248388,4.6189802368966,4.05170432626412
"211300_s_at",3.57691057302531,4.0677687595291,3.45020360295371,3.50951895105693,3.72359434573293,3.73952854155243,3.82154675047428,3.40310827627011,3.60819291410207,3.52126066039113,3.54600777324787,3.39507510467889,3.63771022201616,3.60266809582742,3.60136336099714,3.62561635109406,3.42174260846109
"211301_at",4.75621724845816,5.52804189977487,4.65255387815925,5.20953560466348,4.75621724845816,5.12313762548706,4.96908693802852,4.60533745180677,4.55464317051094,4.64002719200903,4.52203437144521,4.48588521560877,4.73273090989973,4.7976407051265,5.12914855592418,5.14405101779537,4.57939823449315
"211302_s_at",4.0521005050841,4.06942674128988,4.10730559769977,3.6866562503365,3.91780483344228,3.87000942805839,3.44987438592496,3.7757789871014,4.01386207495671,4.4139712286757,3.847140499969,4.21664036306429,4.01996430630773,4.28338291559085,4.79248846540975,3.99470026972411,4.62489337484312
"211303_x_at",3.11580429419002,3.71110698611114,3.61855694513325,4.16617900289403,3.20756637129515,3.42458677883597,3.33831871585784,3.69949521217059,3.29406197228002,3.09445304471952,3.33831871585784,3.26151164429162,3.2409742337289,3.25507696004974,3.33214222206306,3.5611929124485,2.99306344406435
"211304_x_at",6.28934587071811,6.37429173989519,6.51715079674916,6.86135824877958,6.45789609041633,6.35041245460374,6.27554333570813,6.28709746356552,6.27554333570813,5.89337115790873,6.16161261971749,5.94303047362999,6.21099138529962,6.65926313853937,6.06756767788021,6.58239826239034,6.24122171977091
"211305_x_at",4.03728086683821,4.14949078601996,3.92973739907873,4.47295153566046,4.33117834226984,4.5127240625632,4.3788793592967,4.43010838835099,4.14949078601996,3.78134999785429,4.14949078601996,4.09890177996432,4.37685737745638,4.30009218770067,4.20693124417775,4.26683914662093,3.82415255023124
"211306_s_at",3.37218228733647,3.86984444391615,3.56034031480088,3.70308424921093,3.53940932196426,3.60194750249192,3.43453953188289,3.33273175212408,3.43453953188289,3.17300502650364,3.34163851003074,3.45403020285165,3.46226547843272,3.39292113212653,3.32686988327181,3.67294699976483,3.43453953188289
"211307_s_at",3.48005555025595,3.81489052186204,3.49600126079825,3.68188867211196,3.41599844525279,3.8879267079942,3.18758188921329,3.4575224832566,3.5342554726511,3.25323029630308,3.23754660656226,3.53862254159464,3.54620819798566,3.77257673698808,3.5342554726511,3.95306892212064,3.635473633644
"211310_at",3.23647635794138,3.13858279195238,3.23202475909058,3.23202475909058,3.45243188602427,3.18300309203538,3.23202475909058,3.23202475909058,3.38826401983934,3.23202475909058,3.29576871247806,3.20166225678568,3.12168436189968,3.10681879514982,3.30197185483883,3.12161867828416,3.22733834603373
"211312_s_at",4.10504847907237,3.72873006202691,3.64256413280902,3.72873006202691,3.80693347835753,4.41936796205983,3.9779681727138,4.05967036446435,3.52794923473278,3.70619924736498,3.4288492098895,3.51124497126839,4.06828207742119,3.61137696078146,3.55849304534943,3.77115762844024,3.45879157423894
"211313_s_at",5.6090234915899,5.97760786037277,5.19113056097864,5.30812691893733,5.37206270263467,6.08977207856149,5.39988570270011,5.35657614052206,5.16947996751409,5.07975162482726,5.0771465396347,5.39988570270011,5.39988570270011,5.09096443034519,5.75517398652593,6.04517987449041,4.97579129300482
"211314_at",4.31269080783885,4.82859367787446,4.39458678107227,4.7690926834645,4.27225511466869,4.92049279337572,4.16566069626216,4.16674492514389,4.22178925334465,4.10103342108274,4.18543801111558,4.22446538892941,3.81739680357494,4.4417288123631,4.23185884039555,4.98453484281265,4.29416671337208
"211315_s_at",3.79910975832386,4.39949309925769,3.96166869551215,4.40997907429536,3.88790428466965,4.4313237338606,4.05474031047274,4.01862882362406,4.07128092612775,3.83327868084571,4.07745270307596,3.85137089130435,4.06178475200571,4.07128092612775,4.01235008894952,4.47056088380552,4.12992659794349
"211316_x_at",7.85166943750415,7.71830287762113,8.25710142746895,7.60036752462935,6.95254029377995,7.366707536858,7.52565838038255,8.00855870881954,7.24320210429888,7.77228494707276,7.72836422955237,7.69290730171465,7.17638471622171,7.02443705766019,7.4954045550072,6.60164974248442,7.0003202015456
"211317_s_at",4.87410275239163,4.75933853466814,5.56164603577058,3.86307760264671,4.06547957564351,3.9038075276496,4.56568819430583,4.15036958657247,4.70069002830896,4.95859386409168,4.43590303130722,5.09004218238259,4.97475750885376,3.96351399630358,4.96094597572745,3.97273616353047,4.07128092612775
"211318_s_at",6.97766705056735,6.60167129977166,7.13148969487786,6.49707321738516,6.76042969750132,6.13463096741219,5.92396559246445,6.30119661702431,6.76987334331501,6.60167129977166,6.60167129977166,6.97067349643881,6.23739171389384,6.60167129977166,6.80348523313738,5.94856723455566,7.56971118331391
"211319_at",3.7721303067349,4.35573385736921,4.08762973316157,4.12025069515714,3.94822976805407,3.83124595710023,3.82964255046957,3.57579434604915,3.83124595710023,3.83124595710023,3.86337530889599,3.48592153372284,3.8354585402424,3.69209770455247,3.74444556872045,4.33329257222065,3.83124595710023
"211320_s_at",6.11118134772951,6.01684524341873,5.54424482272455,6.07454122117216,5.68273928814374,6.91375155345381,6.33442889927654,6.12675421064274,6.01424823494257,5.70868204412602,5.96179557200221,5.66868137806886,6.12047875499508,6.18282515252907,6.19258971892401,5.67731514289251,5.73669759314946
"211322_s_at",4.07645528235171,4.82485022029969,4.10571568040969,4.29218909182552,3.9692867480711,4.20918238337056,4.15942811309022,4.19073515665076,3.92116800583594,3.8833164741086,3.71456147787183,3.89372600573193,4.04618203638736,4.09231869737368,4.07645528235171,4.28562822152454,3.9862594335439
"211323_s_at",4.12928179670319,4.30933189563493,4.51808663551385,3.9068246303583,4.43465144570814,4.36398265183828,4.32022461695065,4.43465144570814,3.72620385972037,3.99999780086531,3.59352018966716,3.39507510467889,4.12815673200932,4.20767255697467,4.12815673200932,3.75804193510867,4.50556558276731
"211324_s_at",3.30395331997017,3.47108506798403,3.35241147998669,3.39612962775837,3.22637198462261,3.31494524046673,3.11059587399672,3.46186837056152,3.40783672586286,3.07120308436388,3.36831417027952,3.34020927705035,3.32080238261907,3.31494524046673,3.15517607115066,3.25799462792855,3.48507719211745
"211325_x_at",5.53646912237422,6.25569014976747,6.08621156176318,6.93921955471815,6.54061259178506,6.7161268709198,6.12166904288906,7.36507001921328,6.75706766361287,6.71487539761462,6.8963053182931,6.52566711454823,6.24139432381503,6.88393045660206,6.45626424205375,5.82928822710977,6.62675175371694
"211326_x_at",5.13899430190423,5.41657368291814,5.0683019288739,5.51046774539134,4.94199574299082,5.19961848536055,4.98293960061648,4.76206879376524,4.92756383701506,4.46349510829631,4.6418563984192,4.53771110771379,4.95617861763619,4.99312732482225,4.99688323119576,5.4577322022522,4.88201013748978
"211327_x_at",4.18885022819263,4.17128885075407,4.12783375462209,4.73643367160452,4.44529632824739,4.59924468089263,4.22391470329455,3.90892199097025,4.3997117497619,4.03620948905424,4.42562982409754,4.15502824802031,4.25201372012918,4.50962119134654,4.29895165798732,4.27961198525891,4.25201372012918
"211328_x_at",6.11460413951375,6.10286636386658,6.11812311362534,6.50350883772482,6.11704802158791,7.1445900712179,6.59217771379133,6.07028935686866,6.44368469826759,5.9299220169441,6.11460413951375,5.9784886088204,6.79177279262584,6.46492699919752,6.04134428081003,6.26278048924121,5.89106643411872
"211329_x_at",4.18212383532546,4.62778145193664,4.48872975741129,4.55382458918668,4.37102906100929,4.53863263889263,4.46417668506299,4.54975900214549,4.57455774343267,4.22019836329941,4.41940073086704,4.27664047188836,4.37473497328042,4.87722928742646,4.2162155716369,4.20129131964827,4.47802294135977
"211330_s_at",5.31160303843917,5.08263387424466,6.59122150008946,5.47613485963662,5.90099114745881,5.65261176721582,5.99795471186121,5.86194684781281,6.47893611895008,6.44949743911764,6.49815200956636,7.45536584143591,6.09323812416153,6.26351500123547,5.75952741186583,6.64826790955965,6.1627510205073
"211331_x_at",5.14819159380623,5.28789663119294,5.10423823120746,5.15309446734333,5.23180707168056,5.81702162386387,5.59524079290449,5.18074167386301,5.28789663119294,5.26137355871928,5.28789663119294,5.06697298143524,5.39477446184216,5.46394804058678,5.36287768352581,5.10392818168449,4.96600994331101
"211332_x_at",6.68368264206672,7.35594805111812,6.93238836360514,6.72692429736731,6.58026571849017,7.4579766424581,6.74468177965418,6.60864315974835,6.66108998796331,6.4689572595997,6.72692429736731,6.51555453510818,7.18658684846982,6.94974933238344,6.38312237824757,7.00972261443046,6.72692429736731
"211333_s_at",3.26674352068121,3.736216995119,3.45150668913548,3.51116872322899,3.5045421598711,4.1152447634076,3.56033837942917,3.52026490166668,3.40436577634413,3.5045421598711,3.36444805985083,3.16054642932102,3.65303784785333,3.75548343172526,3.5045421598711,3.57550290942716,3.38260128332229
"211334_at",3.33062532702001,3.59921525944892,3.26877116410486,3.59395580376928,3.36537374365105,3.39003426516098,3.29525972329529,3.42458800592071,3.30735147848757,3.0904039377322,3.11896798336914,3.24408120001048,3.32917748501627,3.43008829300626,3.64601637653305,3.68304141509907,3.28136499287377
"211336_x_at",5.38643115353734,6.09514174250372,6.00646472218018,6.54458034793095,5.93611500171677,6.00261302369878,6.21752630518684,5.70157728422004,5.93990605462479,6.00346984580917,5.70707311137765,6.20275291395602,6.24585205645233,5.89447185403049,5.72450368538695,6.73854643999233,5.94049643079527
"211337_s_at",5.3096490820466,5.77749194899342,5.2392054739019,5.09406581157377,5.50401263731929,4.81938412597165,5.1391058018766,5.31519752815767,5.19739558270009,5.60532733942195,5.55223221770252,5.34301128113413,5.0330358806352,4.89198756720094,6.48327375982859,5.04028797495133,5.72421329564704
"211338_at",3.24526518716156,3.39797874607628,3.44568511220488,3.37679038266766,3.36488767480252,3.47992490486865,3.19625871818082,3.58458254372398,3.35881804664201,3.38309902174154,3.22171807614042,3.39507510467889,3.22917332530247,3.19470531929653,3.38852060449471,3.58458254372398,3.335699403595
"211339_s_at",4.17639967667225,4.05070406416622,4.69457365646664,4.12050788517848,4.31355515091024,4.19823951938751,3.9030249494873,3.8974384045339,4.1211376204241,4.72071148733168,3.75754424758307,4.28026830415086,3.9994100707005,3.98368443379415,4.01435807689986,4.14503048121058,3.86522198021366
"211340_s_at",9.37766332606823,8.2613487033103,9.7158713907942,9.10491454055023,8.9140455613723,8.40669136143195,8.71087544979867,10.7500311592363,8.53514728048192,8.89393382066744,8.03464289899372,8.05609533414737,7.37905631499533,8.42085715201612,8.2606547687519,7.92357900680592,10.0561833164837
"211341_at",3.46050618735234,3.96299984713898,3.73833682188033,3.80024153907883,3.68782114943126,3.61553618856429,3.44208501596245,3.49743878567818,3.45108028159526,3.55855233280742,3.56222329012369,3.44005478283844,3.62066664364598,3.73793733480181,3.72499156588938,3.62066664364598,3.1832323892307
"211342_x_at",5.85564323905449,5.95188382438489,5.42949654568526,5.55741268110078,5.77295548087118,5.45859445783376,5.76040080199032,5.91270176293182,5.76967759342392,6.27902957781478,5.870489581931,5.77406140900195,5.55072328837226,5.71084321164839,6.16722298568161,5.61990092989865,6.09811461164084
"211343_s_at",4.60185947219244,5.32667716930994,5.71155999461093,4.40824735601371,5.26764716873579,5.17570485250168,4.5412059106898,6.00225484460225,5.78978226065483,5.40153275773114,5.57501229847795,5.91769166314607,5.93520692149314,5.22707048677255,4.68281448462914,7.01160020918381,8.285551451982
