"","normal_tissue_1","normal_tissue_2","normal_tissue_3","normal_tissue_4","normal_tissue_5","normal_tissue_6","normal_tissue_7","normal_tissue_8","normal_tissue_9","normal_tissue_10","normal_tissue_11","normal_tissue_12","normal_tissue_13","normal_tissue_14","normal_tissue_15","normal_tissue_16","normal_tissue_17","normal_tissue_18","normal_tissue_19","normal_tissue_20","normal_tissue_21","normal_tissue_22","normal_tissue_23","normal_tissue_24","normal_tissue_25","normal_tissue_26","normal_tissue_27","normal_tissue_28","OA_tissue_1","OA_tissue_2","OA_tissue_3","OA_tissue_4","OA_tissue_5","OA_tissue_6","OA_tissue_7","OA_tissue_8","OA_tissue_9","OA_tissue_10","OA_tissue_11","OA_tissue_12","OA_tissue_13","OA_tissue_14","OA_tissue_15","OA_tissue_16","OA_tissue_17","OA_tissue_18","OA_tissue_19","OA_tissue_20","OA_tissue_21","OA_tissue_22"
"CBWD2",8.31995759527523,9.15226681022387,8.2499492287734,7.73875036890051,8.13063155343301,8.2075795728053,7.78701352787448,7.93559091474978,7.9890929146451,7.78618752882506,7.83881267242775,7.91699725316894,7.504262442543,7.58031627743739,7.82927215977533,8.08869908004493,7.99990389981985,7.13412526503644,7.91327194021571,8.26289286306731,7.55159617148149,8.18784948209887,7.43802564030386,7.06467555727547,7.9510935621649,8.14336396817315,7.70226668048368,7.37094120659276,7.96579261383564,8.48451953128106,8.10556934099423,8.02923451687816,7.95249415761781,8.37787032337393,8.36963627413821,6.58229755010631,7.9748332273714,6.9332642846323,7.49294734817174,7.67905424912159,6.89826060098493,7.53421102541758,6.58075685997842,9.04108308006015,8.50440898372155,8.65571548036254,8.35075886814678,9.16202094546066,9.82524675359417,8.39146013523304
"CBWD3",8.40958012885938,8.68342249495152,8.91222233459249,9.06199597814108,8.73015204676052,8.81458314563715,8.66008619189096,9.01500931307999,4.97336705595162,8.93710072780657,9.12173669843228,8.92722044767738,8.53703382535045,8.24557348017033,3.10723006930734,7.91986072970794,7.3528200705455,7.31256752527096,8.62593064090048,6.86615453770515,7.69233682546731,7.13376846506427,8.45549273858557,8.08716572123228,8.60207395371585,8.70626145711481,8.50862187722766,7.59853373827359,7.62033823158724,8.7028175530316,8.78649832298695,8.67699251951184,8.89291809398244,8.68985775156975,8.85586038663368,7.55408378107457,8.15993333484447,7.75532978360046,6.99943433017077,7.67905424912159,8.00411160214048,7.27513623866979,7.51607639826416,9.34734448107362,8.51634041287944,8.77806633716483,9.01882365710888,9.58109203760805,9.88046837274112,8.86628795624809
"CBWD5",5.57634413520895,7.47201497519415,7.44654456562877,6.86801808040147,6.9270436652222,7.7147003191772,7.62026330663689,6.95988854495274,3.10723006930734,6.13842133163831,6.5192358192279,6.87840012998396,5.46791913435639,6.27768738269354,3.10723006930734,3.10723006930734,4.81666513126445,3.89492562801996,7.05952721416098,5.51176223975376,3.10723006930734,5.04866412330534,5.62735508379175,5.16038759792866,3.10723006930734,7.60179566812789,7.39160365250931,6.91505059723989,3.10723006930734,7.55227964873354,7.45762841753272,7.38201150054096,7.48652560720329,7.15758721183892,7.60679221229537,5.78272173950548,6.88804557361004,3.10723006930734,4.7297285678083,5.17282078554928,6.55108197284489,6.56007000366067,5.10049109515511,8.54650701413463,7.30308375048035,7.33772248722286,7.77747889305861,8.13079382356386,7.77412688853742,7.76107171947825
"CBWD6",8.03650392118824,6.46008411139626,6.62704487574214,6.10558846775783,6.82547598526893,6.53864416929243,6.31243562451662,5.74493070692621,7.59483938489732,4.79595928101288,7.11441956707951,6.26489183463623,5.62722211559995,6.35781161211505,6.37187587706766,7.246876720793,8.36364836799607,7.33633844442194,6.80477258618788,7.13044898817116,7.67886694562472,6.78283103408525,5.56633332762185,3.88645215741227,3.10723006930734,6.20623432562597,6.02474914419328,6.74255052634214,3.10723006930734,6.47927217392939,5.89619251243352,6.70883214311362,6.18526556717997,5.85313661240713,7.40002120869405,3.80599695778134,7.02454780321827,7.32871801769994,6.62562880215629,6.70441865762282,6.2978121999271,7.01549097761113,3.95713650586955,7.55467981111563,6.21936442515344,6.68083162322715,6.30971095566134,6.89258633763115,7.48473566770145,6.07838270324639
"CBX1",9.23305855043903,10.1354773415189,9.2474550183129,9.16821578100279,9.12474966341377,9.1583507227358,9.21165911276881,9.15269290454721,9.78618675211349,9.35244952115232,9.00692548027701,9.00840545311077,9.59506411178508,8.88416382955524,10.7230448669911,9.2281697636075,9.7192447389542,8.84381489438621,9.20228397513884,9.60906582926813,9.48294468890639,9.90268343162862,8.89475895014893,8.93196019747712,8.8808935300151,9.02554600501757,8.97981762653625,8.88122863015552,9.50084494490419,9.10112133397677,9.14574478775731,8.97416979387751,9.17032801805751,9.39873675667675,9.08438092594444,9.25453560031135,9.38972863734651,9.58542268910165,9.75280458503969,9.73640559235157,8.74718745902067,9.09976092503654,8.95342136121428,9.20139262728937,8.99972035094255,9.65678573815254,9.5098295257783,9.20430477945279,9.1228449679745,8.95943981698635
"CBX2",7.14254561342248,5.3060893085556,4.99131610022984,5.97309614583475,6.74210816718086,4.67036556663142,5.10116791967712,5.84235086643761,3.10723006930734,6.52764392660483,6.66834424086435,6.80082694167568,5.95919358962091,6.03390383099161,3.10723006930734,7.88357917316238,4.46006972782209,8.11719181675696,5.04368945133497,5.71450423932481,7.94946546802774,6.74248195508519,6.47170343211644,8.0455371720998,8.82501055364979,5.69502064554388,5.88649516839817,4.74476192937089,5.59727426820111,4.76071038982925,4.63478994367508,5.83858329035569,4.95876449080487,4.31509450616894,5.27170621168528,7.41254197751422,6.37649982583667,6.81458846639484,6.66081040629454,9.08107391033768,6.1717149975855,5.28891178421706,7.52818234801776,5.05951349118523,4.48990501373598,3.99892684583752,5.36687368284855,4.6379964671836,3.7477263746564,4.90689590178392
"CBX3",9.55834653099617,10.4629392796243,10.2716794843979,10.0849196782139,9.93170714401022,10.3020414778204,10.2360972444752,9.89923953461019,10.8752784526411,9.5858845602915,9.86210648878803,10.0103015858216,10.5493051529862,8.96406966319607,11.2217888843088,10.0610776478732,10.9481356762805,8.89260754922197,10.5273005866038,10.5900722476528,10.0088206838254,10.4348872290106,8.5114538420804,8.63747277450339,8.98017148703695,10.0648746031806,9.82955893909255,9.77978088068989,11.0684331074527,10.304694521628,10.5611891057123,10.4858954623831,10.5914169372208,10.7527102773602,10.6219257295389,8.59256812975007,9.52524747235775,10.4456470466914,10.1923530778869,9.67133705365664,9.36303701426029,9.7979662327074,8.51119709949425,11.2333214985312,11.0128130264179,11.2469927155113,11.2913168624941,11.3344441309547,12.3087302228831,10.5054444498048
"CBX3P2",4.75147110180875,4.5726620883074,5.27695535675197,4.46133107078826,5.17238802820606,4.96352057162146,4.86418412904027,4.57733348720214,3.10723006930734,3.91642284106153,4.44268180810199,4.94214305898838,4.40758327566748,4.89494207671311,3.10723006930734,3.10723006930734,3.90694701175797,3.10723006930734,5.31305180024337,3.10723006930734,3.10723006930734,3.10723006930734,4.83317418202393,4.42685995321232,3.10723006930734,5.25558838423936,5.07480566058813,4.84613468269523,3.10723006930734,4.82672235545209,4.7806160349093,5.45124597304322,5.11226863995758,3.86948890037704,5.0691862728442,4.46751345542136,4.29629480817637,5.0986642699452,4.99270120741825,3.10723006930734,4.26448119889496,5.15351200985748,4.59488267123504,5.42687452708871,4.72723143172145,4.68193422624429,4.54559453600437,5.1594712673972,4.92241630075791,5.00290856520886
"CBX4",8.61683204710629,5.68986854392651,6.92294679409613,8.16951188577834,7.35417670640269,7.50602142270706,7.27179954994662,7.92113795965778,8.82249834769097,8.04779006130985,8.1572299317903,7.17096247784812,9.4115851256815,7.66740507301227,5.22533867747583,8.7532270882548,9.05116560618231,9.77846632595776,7.20909646812721,8.13167123999763,9.78862135279265,9.15702464274719,8.80805920876239,9.20500017077577,9.6845554610538,6.45518609673808,7.32998189710693,7.77957626688016,7.07961205940144,7.25392928370672,6.84439848783949,7.44619908237233,7.18424732396243,6.93078015275821,7.0867629359218,8.53757784457179,7.14914812378614,9.07743636203611,10.0248752453847,10.8449861013886,7.70893039665551,7.38921472343383,8.76715654646749,6.0223334191292,6.49596262217706,6.80370196613191,6.45418301745324,6.41295979209773,6.95045969565353,6.75477780522145
"CBX5",11.9386947819173,11.6667063548682,12.355092231266,12.096139607197,11.9848846464661,12.3874917282329,12.4219566533214,11.7412106698187,12.2291706955473,12.3397020710766,11.7864798633868,11.9845905750823,12.1436428412004,11.9647524477196,12.7680798507185,11.8173965946965,12.1232034968258,11.3891471378541,12.0234697036745,12.3899410627481,11.850813054932,12.3271153949209,11.9076643048962,11.6154122688046,11.1717163288444,12.1264557379439,12.099017061849,12.1509253175584,12.7271050274032,11.9636260972852,11.9395168426109,12.1713726873093,11.8905259961481,11.6045698630899,11.8864250043437,11.9727612609498,11.839750524417,12.440385462052,12.2430824873027,11.3442942193148,12.2041740334804,12.2181912849396,11.6037507607153,11.73591818244,11.9671677992521,11.3774088878668,11.6985073629012,12.0684378481952,11.3443520759605,12.0186807805681
"CBX6",12.0455089227194,8.4674727662167,10.0076716028269,10.9249737340845,10.1083686884711,10.5015642322009,10.1493285074866,10.9170382852291,10.9735114101959,11.1323867865278,11.6815973623615,10.0583281699173,12.3067527723239,11.5754857214171,10.741836637752,11.436261714102,11.3625181856542,13.1991995408325,9.68392320829968,11.3491637511377,12.256458538319,11.68586695969,12.7800412341306,13.207518719098,13.1569271039695,9.58861558933154,10.2378051554633,10.7617700170924,10.7704754198488,9.64551605796053,9.3561186911285,9.89220283881115,9.55776777509078,9.37110517226396,9.4873703520019,12.7035439376993,10.3123579085931,11.0864903358726,12.4658234200381,12.7724404773835,11.2776592319675,10.9103547368048,12.2246073448853,7.96582418099768,9.14380569747497,8.91474693110363,8.79205503488855,8.66535106293022,8.91403099314565,9.30048867109825
"CBX7",11.9626952530847,10.5077624170637,10.5707146225783,10.8607710947542,10.4243220657003,10.5834897385037,10.0198603818029,11.2257051640079,11.7244719614012,10.9901213694499,11.3972881927661,10.6117483907299,11.9309517893048,11.960908870316,11.5063581026148,11.7371730545061,10.7933342235066,13.3432416661903,9.71216532503968,11.0212969572095,12.2872450655954,11.4124063616639,13.082304055401,13.3050972114281,12.8730028743193,10.3181571069641,10.75634161805,11.1056904989766,10.7637052771354,9.86454644680767,9.94498562741874,9.86477867697763,9.39454641829137,9.45246073191184,9.34057932036302,11.767998808615,11.1589087690268,10.625155748526,12.3615690705691,10.853158096641,10.9571859973194,11.1586051616345,11.4423763930929,8.49240229001934,9.21993205242097,8.7479631299416,7.9978567005419,9.18331783669067,8.79566520214673,9.78474358226661
"CBX8",6.6966535109957,5.3426414969152,4.72374785412961,6.21203527953128,5.46038599948019,5.16892076560382,5.32368557024627,5.64004769380058,3.10723006930734,6.38941841627043,6.38751543554588,5.49121266346544,6.47215005007457,5.2893803001072,6.55466476084442,3.10723006930734,5.89353068004941,5.7916418263942,5.22147393598763,3.10723006930734,7.82051978697047,5.30366852721619,6.35300460457867,6.56997955932635,7.67863095435112,5.1749975054483,5.07480566058813,5.56730233869122,6.02593743171948,5.11192229790374,4.9994330556689,5.5202575077742,5.32497086975135,5.18454439880063,5.18560391382471,7.32225849419418,5.85611831258379,5.62424436600095,7.26163152120932,9.66392263616251,6.51016607593344,5.15351200985748,7.92583075334626,5.25611665905555,5.61087455684693,5.58401489596848,5.40411484505196,4.54042755390346,5.00868696482114,4.56166989513196
"CBY1",8.21576928640972,7.25993078193357,7.64080710476043,7.77348086423891,7.74813415775518,7.52947043206149,7.65087605627242,7.89178914441534,7.87496028955447,8.10729374096392,8.11140381799543,8.04643257819051,8.28314577671769,7.81520483976961,7.82927215977533,7.84635903922032,8.35169339295468,8.00323569236939,7.26480918268143,8.39750229581303,8.2242300622031,8.26069425890353,8.60260403578123,8.76257363136709,8.18009170131281,7.67769714106623,7.62320201735707,7.84014081762468,8.47735346395736,7.33324513175875,7.18065187006207,7.51309655252016,7.40566652102801,7.27729366267577,7.2619622020922,8.24565782363914,7.79853963374061,8.4337069982571,7.54069900075422,8.9035480418687,7.83764550229139,7.94069565556445,8.19216009454119,7.46371824351775,7.37051614499726,7.60501466843305,7.5848127602429,7.67920305350663,7.53271124629959,7.25403945043165
"CC2D1A",10.1928632315531,8.35243932275865,8.58946178840799,9.50830920861838,9.12638479691791,8.47509675552531,8.43015329752734,9.30641321213616,10.3708494149827,9.88662284381829,9.85903114470104,9.05401188918086,10.4472550843214,9.55974424260562,8.25300787047452,10.427969729137,9.30772004660514,10.9790683421226,7.96789506198324,9.03361263630774,10.227788012261,9.95845135926407,10.4294273177722,10.7006772218047,11.1773045408017,8.20231898924819,8.54064010417806,8.97019420743376,9.02242103495926,8.10916728651116,7.70610330344182,8.21125247070237,7.72282282845505,7.65833018993678,8.10363106035758,10.4484026471077,9.01683586150826,9.59888068927481,10.3111374244634,11.1093278026077,9.4660630706588,8.98485044755268,10.2016653873417,6.33094744789489,7.23715111944547,6.35800817148305,6.4627403825279,6.80320720492638,6.70843157186032,7.58105774027611
"CC2D1B",10.8319179728685,9.42242335594539,9.48343744974378,9.94307311813142,9.71521979809717,9.54740911058892,9.19397926901847,10.0944089908474,10.2189155948218,9.84138494199701,10.609926562975,9.64463705724923,10.6965261640331,10.4483284106345,10.1916714121654,10.6025333892811,9.74687631801957,11.1921494588033,9.47493854624594,9.77204953762637,10.8485257634884,10.0268256466002,11.1716502977033,11.1612278500743,11.4600328952665,9.55761615697938,9.63681302021005,9.81693312331179,10.5793698633555,9.35341313446443,9.48144396292903,9.2743508497204,9.35355269320397,9.19681643538969,9.10536072988522,11.0657637700458,9.97430663425961,10.7144041559562,10.6800554240814,11.0969936660087,10.0935846754915,9.80065050211883,10.637702127436,8.22750386032039,8.71576349027224,8.8822054109021,8.49416468387217,8.57152641938726,8.29841006845346,9.01540872129391
"CC2D2A",10.0704420903165,8.73680813486004,10.2530999908498,10.0760173784172,9.86276561017833,9.92472153195427,10.2070160836185,9.73975087454737,9.85223744337403,9.70010469335664,9.82160631686656,9.70092994935157,9.8008422609461,10.4023867087034,10.6749657719718,9.64561381530791,10.0013049967913,9.16833026992291,10.246846599894,10.3120601536057,10.0195290340884,9.5487335545733,10.1823297111226,9.65101968340713,9.66081460490543,9.94255517326537,9.7545475164274,9.82162776545935,10.3226362311609,10.1230178823813,10.0270635962328,10.0191411265034,10.0975362610206,9.6989031758368,9.76380818877816,9.64469865832833,9.00914792420244,10.0867120320749,9.20880337358961,10.0122419190648,9.55600306381601,9.83247804402293,8.57083613464129,9.89440339760582,9.41305669594732,9.69080111273152,9.55710316240003,9.9752414708257,9.2325238988601,9.95963564047275
"CC2D2B",5.57634413520895,4.16473785376511,4.65510476188882,5.68428616027591,4.18768079944187,6.18353366157223,5.85978600046991,5.50647470862982,3.10723006930734,5.67994848483695,4.83288927866995,5.08907895446102,3.10723006930734,4.59524678558147,3.10723006930734,5.17815337029408,4.65231372318132,4.93584796087268,6.35656101992693,3.10723006930734,5.59445795735678,3.70660943658127,3.94295728762186,4.52505585936321,3.10723006930734,5.33148245002599,5.15255184233356,5.56730233869122,3.10723006930734,5.57859639249143,5.55011653596033,6.02124102757757,5.92763608653921,5.34038732247424,5.81228268539496,4.29551920869264,4.29629480817637,3.10723006930734,4.02779156525999,4.47616603534534,5.19585081468623,5.05460984945179,4.7427342391898,6.54877148294256,5.07090917305163,5.19905965845875,6.08322953474115,6.43703603598233,6.5433279694317,5.6068129049095
"CCAR1",9.6394691532637,10.4864989391045,10.2039095723198,10.23908633674,9.9521318461366,10.5771884192505,10.2317722692342,9.90107967293338,9.67378033432001,9.70492365326553,10.3674692614519,10.2947480742181,9.18902565286965,9.9827503560592,9.72817677511199,9.03516372350654,8.85348061725743,8.19710511883187,9.97613146957214,9.13125818316911,8.74038959158913,9.40840275255764,8.99347619859224,8.85377594039018,8.57691412208249,10.3114836140385,10.0232127855241,9.73469368326492,9.0780675047593,10.0144364915258,10.0837399667234,10.2656801172712,9.98912518490381,10.1940206310303,10.1368493357681,9.58204855365936,10.0817264393852,9.52090296251812,8.75892968555324,9.03582946065577,9.65817463740315,9.90078799436988,9.15192587040795,10.6122965261941,9.77918461553097,10.2379775997741,10.3487994933604,10.5104888178403,10.3727470017135,9.91002467403519
"CCBE1",6.27948429792778,6.909497439739,5.58083221037974,6.81160812796753,6.9568953618302,5.26043511661862,6.48882414441301,5.05673556565462,5.84042226505277,7.14910564782425,5.82128648476173,6.03806039101158,4.59349234142466,5.427418754885,6.99381468282918,6.13411277426631,5.95928191056468,6.7644305826317,5.93817947672364,8.53365380527308,6.08637688719963,6.04224143829686,5.21080738857987,6.68361372554528,8.25605351283934,5.02829065493103,5.04779490376843,5.69097834368132,6.11516254164399,5.68190404160476,4.32176370670084,5.95756869863942,4.74505883834786,5.67918459625088,4.56266696735581,7.59319104922364,6.41227645380794,6.46573744307159,6.45553771522655,7.40377472170558,4.32369057158364,5.99064730940848,8.72052585523379,6.0223334191292,6.53591193660441,6.97018220163739,5.16295187935458,4.3138858050117,3.10723006930734,3.8811975361302
